sentence	label
we 're left with a story that tries to grab us , only to keep letting go at all the wrong moments .	0
in that setting , their struggle is simply too ludicrous and borderline insulting .	0
you could hate it for the same reason .	0
its engaging simplicity is driven by appealing leads .	1
the lady and the duke is a smart , romantic drama that dares to depict the french revolution from the aristocrats ' perspective .	1
one of the year 's best films , featuring an oscar-worthy performance by julianne moore .	1
i still want my money back .	0
sex ironically has little to do with the story , which becomes something about how lame it is to try and evade your responsibilities and that you should never , ever , leave a large dog alone with a toddler .	0
you can practically hear george orwell turning over .	0
wise and deadpan humorous .	1
a straight-shooting family film which awards animals the respect they 've rarely been given .	1
the wonder of mostly martha is the performance of gedeck , who makes martha enormously endearing .	1
though frida is easier to swallow than julie taymor 's preposterous titus , the eye candy here lacks considerable brio .	0
it 's a wise and powerful tale of race and culture forcefully told , with superb performances throughout .	1
a dull , simple-minded and stereotypical tale of drugs , death and mind-numbing indifference on the inner-city streets .	0
changing lanes tries for more .	1
in other words , about as bad a film you 're likely to see all year .	0
an entertaining , if ultimately minor , thriller .	1
throwing in everything except someone pulling the pin from a grenade with his teeth , windtalkers seems to have ransacked every old world war ii movie for overly familiar material .	0
millions of dollars heaped upon a project of such vast proportions need to reap more rewards than spiffy bluescreen technique and stylish weaponry .	0
-lrb- reynolds -rrb- takes a classic story , casts attractive and talented actors and uses a magnificent landscape to create a feature film that is wickedly fun to watch .	1
visually fascinating ... an often intense character study about fathers and sons , loyalty and duty .	1
another useless recycling of a brutal mid - '70s american sports movie .	0
seemingly a vehicle to showcase the canadian 's inane ramblings , stealing harvard is a smorgasbord of soliloquies about nothing delivered by the former mr. drew barrymore .	0
a fascinating , bombshell documentary that should shame americans , regardless of whether or not ultimate blame finally lies with kissinger .	1
even when it drags , we are forced to reflect that its visual imagination is breathtaking	1
the screenplay does too much meandering , norton has to recite bland police procedural details , fiennes wanders around in an attempt to seem weird and distanced , hopkins looks like a drag queen .	0
alternative medicine obviously has its merits ... but ayurveda does the field no favors .	0
a journey that is as difficult for the audience to take as it is for the protagonist -- yet it 's potentially just as rewarding .	1
this is an interesting movie ! ''	1
not only are the film 's sopranos gags incredibly dated and unfunny , they also demonstrate how desperate the makers of this ` we 're - doing-it-for - the-cash ' sequel were .	0
the best thing i can say about this film is that i ca n't wait to see what the director does next .	1
the april 2002 instalment of the american war for independence , complete with loads of cgi and bushels of violence , but not a drop of human blood .	0
a slick , engrossing melodrama .	1
neither as scary-funny as tremors nor demented-funny as starship troopers , the movie is n't tough to take as long as you 've paid a matinee price .	0
this is cruel , misanthropic stuff with only weak claims to surrealism and black comedy .	0
a movie version of a paint-by-numbers picture .	0
a preposterous , prurient whodunit .	0
the modern-day characters are nowhere near as vivid as the 19th-century ones .	0
an extraordinary dramatic experience .	1
certainly not a good movie , but it was n't horrible either .	0
it could have been something special , but two things drag it down to mediocrity -- director clare peploe 's misunderstanding of marivaux 's rhythms , and mira sorvino 's limitations as a classical actress .	0
in any case , i would recommend big bad love only to winger fans who have missed her since 1995 's forget paris .	0
not about scares but a mood in which an ominous , pervasive , and unknown threat lurks just below the proceedings and adds an almost constant mindset of suspense .	1
the action clichés just pile up .	0
the film 's intimate camera work and searing performances pull us deep into the girls ' confusion and pain as they struggle tragically to comprehend the chasm of knowledge that 's opened between them .	1
its director 's most substantial feature for some time .	1
while not all that bad of a movie , it 's nowhere near as good as the original .	0
the concept behind kung pow : enter the fist is hilarious .	1
... a pretentious mess ...	0
an unremittingly ugly movie to look at , listen to , and think about , it is quite possibly the sturdiest example yet of why the dv revolution has cheapened the artistry of making a film .	0
a wry , affectionate delight .	1
told just proficiently enough to trounce its overly comfortable trappings .	1
a well-done film of a self-reflexive , philosophical nature .	1
it is n't scary .	0
dogtown & z-boys evokes the blithe rebel fantasy with the kind of insouciance embedded in the sexy demise of james dean .	1
clooney directs this film always keeping the balance between the fantastic and the believable ...	1
cage makes an unusual but pleasantly haunting debut behind the camera .	1
fans of plympton 's shorts may marginally enjoy the film , but it is doubtful this listless feature will win him any new viewers .	0
the film is undone by anachronistic quick edits and occasional jarring glimpses of a modern theater audience watching the events unfold .	0
a wild , endearing , masterful documentary .	1
old-fashioned but thoroughly satisfying entertainment .	1
a small fortune in salaries and stunt cars might have been saved if the director , tom dey , had spliced together bits and pieces of midnight run and 48 hours -lrb- and , for that matter , shrek -rrb- .	0
if swimfan does catch on , it may be because teens are looking for something to make them laugh .	0
consummate actor barry has done excellent work here .	1
what i saw , i enjoyed .	1
... overly melodramatic ...	0
a rare and lightly entertaining look behind the curtain that separates comics from the people laughing in the crowd .	1
wewannour money back , actually .	0
deep intelligence and a warm , enveloping affection breathe out of every frame .	1
a genuinely funny ensemble comedy that also asks its audience -- in a heartwarming , nonjudgmental kind of way -- to consider what we value in our daily lives .	1
there 's a reason why halftime is only fifteen minutes long .	0
this new movie version of the alexandre dumas classic is the stuff of high romance , brought off with considerable wit .	1
this action-thriller\/dark comedy is one of the most repellent things to pop up in a cinematic year already littered with celluloid garbage .	0
what you expect is just what you get ... assuming the bar of expectations has n't been raised above sixth-grade height .	0
human nature is a goofball movie , in the way that malkovich was , but it tries too hard .	1
interview with the assassin is structured less as a documentary and more as a found relic , and as such the film has a difficult time shaking its blair witch project real-time roots .	0
arteta paints a picture of lives lived in a state of quiet desperation .	1
the movie turns out to be -lrb- assayas ' -rrb- homage to the gallic ` tradition of quality , ' in all its fusty squareness .	0
the script is a disaster , with cloying messages and irksome characters .	0
the bard as black comedy -- willie would have loved it .	1
i was trying to decide what annoyed me most about god is great ... i 'm not , and then i realized that i just did n't care .	0
a winning and wildly fascinating work .	1
a marvel of production design .	1
it 's absolutely amazing how first-time director kevin donovan managed to find something new to add to the canon of chan .	1
spain 's greatest star wattage does n't overcome the tumult of maudlin tragedy .	0
in his latest effort , storytelling , solondz has finally made a movie that is n't just offensive -- it also happens to be good .	1
touches smartly and wistfully on a number of themes , not least the notion that the marginal members of society ... might benefit from a helping hand and a friendly kick in the pants .	1
they cheapen the overall effect .	0
it 's incredible the number of stories the holocaust has generated .	1
writer-director ritchie reduces wertmuller 's social mores and politics to tiresome jargon .	0
eerily accurate depiction of depression .	0
not even felinni would know what to make of this italian freakshow .	0
a fiercely clever and subtle film , capturing the precarious balance between the extravagant confidence of the exiled aristocracy and the cruel earnestness of the victorious revolutionaries .	1
at a time when commercialism has squeezed the life out of whatever idealism american moviemaking ever had , godfrey reggio 's career shines like a lonely beacon .	1
an intense and effective film about loneliness and the chilly anonymity of the environments where so many of us spend so much of our time .	1
satin rouge is not a new , or inventive , journey , but it 's encouraging to see a three-dimensional , average , middle-aged woman 's experience of self-discovery handled with such sensitivity .	1
paul bettany is cool .	1
an inept , tedious spoof of '70s kung fu pictures , it contains almost enough chuckles for a three-minute sketch , and no more .	0
an edifying glimpse into the wit and revolutionary spirit of these performers and their era .	1
serious movie-goers embarking upon this journey will find that the road to perdition leads to a satisfying destination .	1
time literally stops on a dime in the tries-so-hard-to-be-cool `` clockstoppers , '' but that does n't mean it still wo n't feel like the longest 90 minutes of your movie-going life .	0
too much of storytelling moves away from solondz 's social critique , casting its audience as that of intellectual lector in contemplation of the auteur 's professional injuries .	0
there is nothing redeeming about this movie .	0
its compelling mix of trial movie , escape movie and unexpected fable ensures the film never feels draggy .	1
try this obscenely bad dark comedy , so crass that it makes edward burns ' sidewalks of new york look like oscar wilde .	0
never inspires more than an interested detachment .	0
my wife is an actress works as well as it does because -lrb- the leads -rrb- are such a companionable couple .	1
a mostly believable , refreshingly low-key and quietly inspirational little sports drama .	1
frankly , it 's kind of insulting , both to men and women .	0
it 's probably worth catching solely on its visual merits .	1
the movie is like scorsese 's mean streets redone by someone who ignored it in favor of old ` juvenile delinquent ' paperbacks with titles like leather warriors and switchblade sexpot .	0
the movie 's blatant derivativeness is one reason it 's so lackluster .	0
secret ballot is a funny , puzzling movie ambiguous enough to be engaging and oddly moving .	1
the cumulative effect of the movie is repulsive and depressing .	0
how many more times will indie filmmakers subject us to boring , self-important stories of how horrible we are to ourselves and each other ?	0
godard 's ode to tackling life 's wonderment is a rambling and incoherent manifesto about the vagueness of topical excess ... in praise of love remains a ponderous and pretentious endeavor that 's unfocused and tediously exasperating .	0
does n't add up to much .	0
... the movie feels stitched together from stock situations and characters from other movies .	0
at the one-hour mark , herzog simply runs out of ideas and the pace turns positively leaden as the movie sputters to its inevitable tragic conclusion .	0
attal pushes too hard to make this a comedy or serious drama .	0
sex is one of those films that aims to confuse .	0
enough is not a bad movie , just mediocre .	0
when a movie asks you to feel sorry for mick jagger 's sex life , it already has one strike against it .	0
an infuriating film .	0
a depressingly retrograde , ` post-feminist ' romantic comedy that takes an astonishingly condescending attitude toward women .	0
the film was produced by jerry bruckheimer and directed by joel schumacher , and reflects the worst of their shallow styles : wildly overproduced , inadequately motivated every step of the way and demographically targeted to please every one -lrb- and no one -rrb- .	0
miyazaki has created such a vibrant , colorful world , it 's almost impossible not to be swept away by the sheer beauty of his images .	1
eight legged freaks is clever and funny , is amused by its special effects , and leaves you feeling like you 've seen a movie instead of an endless trailer .	1
but as you watch the movie , you 're too interested to care .	1
the story is smart and entirely charming in intent and execution .	1
laggard drama wending its way to an uninspired philosophical epiphany .	0
sadly , ` garth ' has n't progressed as nicely as ` wayne . '	0
it 's the brilliant surfing photography bringing you right inside the massive waves that lifts blue crush into one of the summer 's most pleasurable movies .	1
an even more predictable , cliche-ridden endeavor than its predecessor .	0
generates an enormous feeling of empathy for its characters .	1
the formula is familiar but enjoyable .	1
collapses after 30 minutes into a slap-happy series of adolescent violence .	0
writer-director randall wallace has bitten off more than he or anyone else could chew , and his movie veers like a drunken driver through heavy traffic .	0
but this new jangle of noise , mayhem and stupidity must be a serious contender for the title .	0
and for all the wrong reasons besides .	0
what an embarrassment .	0
talk to her is so darned assured , we have absolutely no idea who the main characters are until the film is well under way -- and yet it 's hard to stop watching .	1
nevertheless , it still seems endless .	0
this is a movie that refreshes the mind and spirit along with the body , so original is its content , look , and style .	1
supposedly , pokemon ca n't be killed , but pokemon 4ever practically assures that the pocket monster movie franchise is nearly ready to keel over .	0
a movie you observe , rather than one you enter into .	0
just the labour involved in creating the layered richness of the imagery in this chiaroscuro of madness and light is astonishing .	1
while it 's nothing we have n't seen before from murphy , i spy is still fun and enjoyable and so aggressively silly that it 's more than a worthwhile effort .	1
starts slowly , but adrien brody -- in the title role -- helps make the film 's conclusion powerful and satisfying .	1
while it is interesting to witness the conflict from the palestinian side , longley 's film lacks balance ... and fails to put the struggle into meaningful historical context .	0
rob schneider 's infantile cross-dressing routines fill the hot chick , the latest gimmick from this unimaginative comedian .	0
it 's a clear-eyed portrait of an intensely lived time , filled with nervous energy , moral ambiguity and great uncertainties .	1
there are so few films about the plight of american indians in modern america that skins comes as a welcome , if downbeat , missive from a forgotten front .	1
in its own way , joshua is as blasphemous and nonsensical as a luis buñuel film without the latter 's attendant intelligence , poetry , passion , and genius .	0
a knowing sense of humor and a lot of warmth ignite son of the bride .	1
cuba gooding jr. valiantly mugs his way through snow dogs , but even his boisterous energy fails to spark this leaden comedy .	0
as part of mr. dong 's continuing exploration of homosexuality in america , family fundamentals is an earnest study in despair .	1
takashi miike keeps pushing the envelope : ichi the killer	1
-lrb- cuarón has -rrb- created a substantive movie out of several cliched movie structures : the road movie , the coming-of-age movie , and the teenage sex comedy .	1
if you answered yes , by all means enjoy the new guy .	1
two hours of junk .	0
director jay russell stomps in hobnail boots over natalie babbitt 's gentle , endearing 1975 children 's novel .	0
the characters are more deeply thought through than in most ` right-thinking ' films .	1
a mawkish self-parody that plays like some weird masterpiece theater sketch with neither a point of view nor a compelling reason for being .	0
nothing too deep or substantial .	0
would benigni 's italian pinocchio have been any easier to sit through than this hastily dubbed disaster ?	0
guys say mean things and shoot a lot of bullets .	0
you walk out of the good girl with mixed emotions -- disapproval of justine combined with a tinge of understanding for her actions .	1
stealing harvard will dip into your wallet , swipe 90 minutes of your time , and offer you precisely this in recompense : a few early laughs scattered around a plot as thin as it is repetitious .	0
forget about one oscar nomination for julianne moore this year - she should get all five .	1
puts on airs of a hal hartley wannabe film -- without the vital comic ingredient of the hilarious writer-director himself .	0
cho 's latest comic set is n't as sharp or as fresh as i 'm the one that i want ... but it 's still damn funny stuff .	1
the paradiso 's rusted-out ruin and ultimate collapse during the film 's final -lrb- restored -rrb- third ... emotionally belittle a cinema classic .	0
top-notch action powers this romantic drama .	1
-lrb- breheny 's -rrb- lensing of the new zealand and cook island locations captures both the beauty of the land and the people .	1
if the plot seems a bit on the skinny side , that 's because panic room is interested in nothing more than sucking you in ... and making you sweat .	1
starts out ballsy and stylish but fails to keep it up and settles into clichés .	0
for a long time the film succeeds with its dark , delicate treatment of these characters and its unerring respect for them .	1
muddled , melodramatic paranormal romance is an all-time low for kevin costner .	0
a generic family comedy unlikely to be appreciated by anyone outside the under-10 set .	0
what more can be expected from a college comedy that 's target audience has n't graduated from junior high school ?	0
it 's easy to love robin tunney -- she 's pretty and she can act -- but it gets harder and harder to understand her choices .	0
the otherwise good-naturedness of mr. deeds , with its embrace of sheer goofiness and cameos of less - than-likely new york celebrities ... certainly raises the film above anything sandler 's been attached to before .	1
the film is darkly funny in its observation of just how much more grueling and time-consuming the illusion of work is than actual work .	1
ringu is a disaster of a story , full of holes and completely lacking in chills .	0
lacks dramatic punch and depth .	0
despite the fact that this film was n't as bad as i thought it was going to be , it 's still not a good movie	0
it 's pretentious in a way that verges on the amateurish .	0
never capitalizes on this concept and opts for the breezy and amateurish feel of an after school special on the subject of tolerance .	0
this is an exercise in chilling style , and twohy films the sub , inside and out , with an eye on preserving a sense of mystery .	1
feels aimless for much of its running time , until late in the film when a tidal wave of plot arrives , leaving questions in its wake .	0
suffers from a lack of clarity and audacity that a subject as monstrous and pathetic as dahmer demands .	0
the new insomnia is a surprisingly faithful remake of its chilly predecessor , and when it does elect to head off in its own direction , it employs changes that fit it well rather than ones that were imposed for the sake of commercial sensibilities .	1
at three hours and with very little story or character development , there is plenty of room for editing , and a much shorter cut surely would have resulted in a smoother , more focused narrative without sacrificing any of the cultural intrigue .	0
` yes , that 's right : it 's forrest gump , angel of death . '	1
a domestic melodrama with weak dialogue and biopic cliches .	0
meandering and confusing .	0
the problem , amazingly enough , is the screenplay .	0
while maintaining the appearance of clinical objectivity , this sad , occasionally horrifying but often inspiring film is among wiseman 's warmest .	1
in the wrong hands , i.e. peploe 's , it 's simply unbearable	0
as janice , eileen walsh , an engaging , wide-eyed actress whose teeth are a little too big for her mouth , infuses the movie with much of its slender , glinting charm .	1
this rush to profits has created a predictably efficient piece of business notable largely for its overwhelming creepiness , for an eagerness to create images you wish you had n't seen , which , in this day and age , is of course the point .	1
` martin lawrence live ' is so self-pitying , i almost expected there to be a collection taken for the comedian at the end of the show .	0
stevens has a flair for dialogue comedy , the film operates nicely off the element of surprise , and the large cast is solid .	1
that 's because relatively nothing happens .	0
campanella 's competent direction and his excellent cast overcome the obstacles of a predictable outcome and a screenplay that glosses over rafael 's evolution .	1
clever and unflinching in its comic barbs , slap her is a small but rewarding comedy that takes aim at contemporary southern adolescence and never lets up .	1
the film is hard to dismiss -- moody , thoughtful , and lit by flashes of mordant humor .	1
jeong-hyang lee 's film is deceptively simple , deeply satisfying .	1
madonna has made herself over so often now , there 's apparently nothing left to work with , sort of like michael jackson 's nose .	0
a wretched movie that reduces the second world war to one man 's quest to find an old flame .	0
for those of an indulgent , slightly sunbaked and summery mind , sex and lucia may well prove diverting enough .	1
elvira fans could hardly ask for more .	1
grant carries the day with impeccable comic timing , raffish charm and piercing intellect .	1
an impressive hybrid .	1
you 'll know a star when you see one .	1
it 's got all the familiar bruckheimer elements , and schumacher does probably as good a job as anyone at bringing off the hopkins\/rock collision of acting styles and onscreen personas .	1
this movie ... does n't deserve the energy it takes to describe how bad it is .	0
an ugly , revolting movie .	0
a thought-provoking and often-funny drama about isolation .	1
a psychic journey deep into the very fabric of iranian ... life .	1
skin of man gets a few cheap shocks from its kids-in-peril theatrics , but it also taps into the primal fears of young people trying to cope with the mysterious and brutal nature of adults .	1
-lrb- swimfan -rrb- falls victim to sloppy plotting , an insultingly unbelievable final act and a villainess who is too crazy to be interesting .	0
a loquacious and dreary piece of business .	0
coal is n't as easy to come by as it used to be and this would be a worthy substitute for naughty children 's stockings .	0
it is a popcorn film , not a must-own , or even a must-see .	0
pure cinematic intoxication , a wildly inventive mixture of comedy and melodrama , tastelessness and swooning elegance .	1
the sight of the spaceship on the launching pad is duly impressive in imax dimensions , as are shots of the astronauts floating in their cabins .	1
in questioning the election process , payami graphically illustrates the problems of fledgling democracies , but also the strength and sense of freedom the iranian people already possess , with or without access to the ballot box .	1
it feels like very light errol morris , focusing on eccentricity but failing , ultimately , to make something bigger out of its scrapbook of oddballs .	0
the bourne identity should n't be half as entertaining as it is , but director doug liman and his colleagues have managed to pack it with enough action to satisfy the boom-bam crowd without a huge sacrifice of character and mood .	1
paul bettany is good at being the ultra-violent gangster wannabe , but the movie is certainly not number 1 .	0
melds derivative elements into something that is often quite rich and exciting , and always a beauty to behold .	1
done in mostly by a weak script that ca n't support the epic treatment .	0
lightweight but appealing .	1
hardly a film that comes along every day .	1
worthless , from its pseudo-rock-video opening to the idiocy of its last frames .	0
there 's nothing remotely topical or sexy here .	0
the ingenuity that parker displays in freshening the play is almost in a class with that of wilde himself .	1
it 's just merely very bad .	0
kudos to the most enchanting film of the year .	1
but the movie 's narrative hook is way too muddled to be an effectively chilling guilty pleasure .	0
aan opportunity wasted .	0
it 's horribly depressing and not very well done .	0
there 's an excellent 90-minute film here ; unfortunately , it runs for 170 .	0
pair that with really poor comedic writing ... and you 've got a huge mess .	0
a stylish but steady , and ultimately very satisfying , piece of character-driven storytelling .	1
coppola 's directorial debut is an incredibly layered and stylistic film that , despite a fairly slow paced , almost humdrum approach to character development , still manages at least a decent attempt at meaningful cinema .	1
a gracious , eloquent film that by its end offers a ray of hope to the refugees able to look ahead and resist living in a past forever lost .	1
for a film about action , ultimate x is the gabbiest giant-screen movie ever , bogging down in a barrage of hype .	0
while it may not add up to the sum of its parts , holofcener 's film offers just enough insight to keep it from being simpleminded , and the ensemble cast is engaging enough to keep you from shifting in your chair too often .	1
it 's loud and boring ; watching it is like being trapped at a bad rock concert .	0
-lrb- reno -rrb- delivers a monologue that manages to incorporate both the horror and the absurdity of the situation in a well-balanced fashion .	1
a timid , soggy near miss .	0
as broad and cartoonish as the screenplay is , there is an accuracy of observation in the work of the director , frank novak , that keeps the film grounded in an undeniable social realism .	1
weighted down with slow , uninvolving storytelling and flat acting .	0
sadly , though many of the actors throw off a spark or two when they first appear , they ca n't generate enough heat in this cold vacuum of a comedy to start a reaction .	0
please , someone , stop eric schaeffer before he makes another film .	0
the trials of henry kissinger is a remarkable piece of filmmaking ... because you get it .	1
it 's leaden and predictable , and laughs are lacking .	0
in addition to hoffman 's powerful acting clinic , this is that rare drama that offers a thoughtful and rewarding glimpse into the sort of heartache everyone has felt , or will feel someday .	1
strangely comes off as a kingdom more mild than wild .	1
it 's an odd show , pregnant with moods , stillborn except as a harsh conceptual exercise .	0
one-sided documentary offers simplistic explanations to a very complex situation .	0
` moore is like a progressive bull in a china shop , a provocateur crashing into ideas and special-interest groups as he slaps together his own brand of liberalism . '	0
one of those exceedingly rare films in which the talk alone is enough to keep us involved .	1
the creative animation work may not look as fully ` rendered ' as pixar 's industry standard , but it uses lighting effects and innovative backgrounds to an equally impressive degree .	1
if oscar had a category called best bad film you thought was going to be really awful but was n't , guys would probably be duking it out with the queen of the damned for the honor .	0
eventually , they will have a showdown , but , by then , your senses are as mushy as peas and you do n't care who fires the winning shot .	0
the film fearlessly gets under the skin of the people involved ... this makes it not only a detailed historical document , but an engaging and moving portrait of a subculture .	1
zoom !	1
since dahmer resorts to standard slasher flick thrills when it should be most in the mind of the killer , it misses a major opportunity to be truly revelatory about his psyche .	0
suffers from unlikable characters and a self-conscious sense of its own quirky hipness .	0
a cellophane-pop remake of the punk classic ladies and gentlemen , the fabulous stains ... crossroads is never much worse than bland or better than inconsequential .	0
... grows decidedly flimsier with its many out-sized , out of character and logically porous action set pieces .	0
there is a general air of exuberance in all about the benjamins that 's hard to resist .	1
the ya-ya 's have many secrets and one is - the books are better .	0
it 's not original enough .	0
the cinematic equivalent of patronizing a bar favored by pretentious , untalented artistes who enjoy moaning about their cruel fate .	0
maggie g. makes an amazing breakthrough in her first starring role and eats up the screen .	1
each of these stories has the potential for touched by an angel simplicity and sappiness , but thirteen conversations about one thing , for all its generosity and optimism , never resorts to easy feel-good sentiments .	1
it 's not too much of anything .	0
the innate theatrics that provide its thrills and extreme emotions lose their luster when flattened onscreen .	0
an oddity , to be sure , but one that you might wind up remembering with a degree of affection rather than revulsion .	1
lacks the spirit of the previous two , and makes all those jokes about hos and even more unmentionable subjects seem like mere splashing around in the muck .	0
the characters are never more than sketches ... which leaves any true emotional connection or identification frustratingly out of reach .	0
a tired , unnecessary retread ... a stale copy of a picture that was n't all that great to begin with .	0
the master of disguise may have made a great saturday night live sketch , but a great movie it is not .	0
like schindler 's list , the grey zone attempts to be grandiloquent , but ends up merely pretentious -- in a grisly sort of way .	0
if you 've got a house full of tots -- do n't worry , this will be on video long before they grow up and you can wait till then .	0
how can such a cold movie claim to express warmth and longing ?	0
but it 's also disappointing to a certain degree .	0
ultimately , the film never recovers from the clumsy cliché of the ugly american abroad , and the too-frosty exterior ms. paltrow employs to authenticate her british persona is another liability .	0
it follows the blair witch formula for an hour , in which we 're told something creepy and vague is in the works , and then it goes awry in the final 30 minutes .	0
a dramatic comedy as pleasantly dishonest and pat as any hollywood fluff .	0
-lrb- moore 's -rrb- better at fingering problems than finding solutions .	0
it cuts to the core of what it actually means to face your fears , to be a girl in a world of boys , to be a boy truly in love with a girl , and to ride the big metaphorical wave that is life -- wherever it takes you .	1
the aaa of action , xxx is a blast of adrenalin , rated eee for excitement .	1
you can taste it , but there 's no fizz .	0
miyazaki 's nonstop images are so stunning , and his imagination so vivid , that the only possible complaint you could have about spirited away is that there is no rest period , no timeout .	1
cherish is a dud -- a romantic comedy that 's not the least bit romantic and only mildly funny .	0
bursting through the constraints of its source , this is one adapted - from-television movie that actually looks as if it belongs on the big screen .	1
the problem with `` xxx '' is that its own action is n't very effective .	0
a lot of the credit for the film 's winning tone must go to grant , who has n't lost a bit of the dry humor that first made audiences on both sides of the atlantic love him .	1
while insomnia is in many ways a conventional , even predictable remake , nolan 's penetrating undercurrent of cerebral and cinemantic flair lends -lrb- it -rrb- stimulating depth .	1
seems based on ugly ideas instead of ugly behavior , as happiness was ... hence , storytelling is far more appealing .	1
entirely appropriately , the tale unfolds like a lazy summer afternoon and concludes with the crisp clarity of a fall dawn .	1
it 's funny , touching , dramatically forceful , and beautifully shot .	1
so boring that even its target audience talked all the way through it .	0
disney again ransacks its archives for a quick-buck sequel .	0
throughout all the tumult , a question comes to mind : so why is this so boring ?	0
this cloying , voices-from-the-other-side story is hell .	0
about schmidt is nicholson 's goofy , heartfelt , mesmerizing king lear .	1
this is n't a stand up and cheer flick ; it 's a sit down and ponder affair .	1
mostly honest , this somber picture reveals itself slowly , intelligently , artfully .	1
best indie of the year , so far .	1
the movie is about as deep as that sentiment .	0
-lrb- the film 's -rrb- taste for `` shock humor '' will wear thin on all but those weaned on the comedy of tom green and the farrelly brothers .	0
the tuxedo was n't just bad ; it was , as my friend david cross would call it , ` hungry-man portions of bad ' .	0
the dragons are the real stars of reign of fire and you wo n't be disappointed .	1
it 's petty thievery like this that puts flimsy flicks like this behind bars	0
it 's a masterpeice .	1
it 's up to -lrb- watts -rrb- to lend credibility to this strange scenario , and her presence succeeds in making us believe .	1
it 's difficult to conceive of anyone who has reached puberty actually finding the characters in slackers or their antics amusing , let alone funny .	0
totally overwrought , deeply biased , and wholly designed to make you feel guilty about ignoring what the filmmakers clearly believe are the greatest musicians of all time .	0
ear-splitting exercise in formula crash-and-bash action .	0
the thing just never gets off the ground .	0
scotland looks wonderful , the fans are often funny fanatics , the showdown sure beats a bad day of golf .	1
a thoroughly enjoyable , heartfelt coming-of-age comedy .	1
... if you , like me , think an action film disguised as a war tribute is disgusting to begin with , then you 're in for a painful ride .	0
with little visible talent and no energy , colin hanks is in bad need of major acting lessons and maybe a little coffee .	0
when ` science fiction ' takes advantage of the fact that its intended audience has n't yet had much science , it does a disservice to the audience and to the genre .	0
just the sort of lazy tearjerker that gives movies about ordinary folk a bad name .	0
aside from rohmer 's bold choices regarding point of view , the lady and the duke represents the filmmaker 's lifelong concern with formalist experimentation in cinematic art .	1
what madonna does here ca n't properly be called acting -- more accurately , it 's moving and it 's talking and it 's occasionally gesturing , sometimes all at once .	0
mostly , shafer and co-writer gregory hinton lack a strong-minded viewpoint , or a sense of humor .	0
no one involved , save dash , shows the slightest aptitude for acting , and the script , credited to director abdul malik abbott and ernest ` tron ' anderson , seems entirely improvised .	0
suspend your disbelief here and now , or you 'll be shaking your head all the way to the credits .	0
aniston has at last decisively broken with her friends image in an independent film of satiric fire and emotional turmoil .	1
here 's a case of two actors who do everything humanly possible to create characters who are sweet and believable , and are defeated by a screenplay that forces them into bizarre , implausible behavior .	0
this little film is so slovenly done , so primitive in technique , that it ca n't really be called animation .	0
though tom shadyac 's film kicks off spookily enough , around the halfway mark it takes an abrupt turn into glucose sentimentality and laughable contrivance .	0
narc is a no-bull throwback to 1970s action films .	1
stay away .	0
audiard successfully maintains suspense on different levels throughout a film that is both gripping and compelling .	1
would that greengrass had gone a tad less for grit and a lot more for intelligibility .	0
as earnest as a community-college advertisement , american chai is enough to make you put away the guitar , sell the amp , and apply to medical school .	0
maggie smith as the ya-ya member with the o2-tank will absolutely crack you up with her crass , then gasp for gas , verbal deportment .	1
it 's been 13 months and 295 preview screenings since i last walked out on a movie , but resident evil really earned my indignant , preemptive departure .	0
the animation and game phenomenon that peaked about three years ago is actually dying a slow death , if the poor quality of pokemon 4 ever is any indication .	0
fathers and sons , and the uneasy bonds between them , rarely have received such a sophisticated and unsentimental treatment on the big screen as they do in this marvelous film .	1
i am not generally a huge fan of cartoons derived from tv shows , but hey arnold !	1
all of the elements are in place for a great film noir , but director george hickenlooper 's approach to the material is too upbeat .	0
deflated ending aside , there 's much to recommend the film .	1
and people make fun of me for liking showgirls .	0
-lrb- cho 's face is -rrb- an amazing slapstick instrument , creating a scrapbook of living mug shots .	1
an awkwardly contrived exercise in magic realism .	0
it is a likable story , told with competence .	1
`` white oleander , '' the movie , is akin to a reader 's digest condensed version of the source material .	0
amy and matthew have a bit of a phony relationship , but the film works in spite of it .	1
it stars schticky chris rock and stolid anthony hopkins , who seem barely in the same movie .	0
completely awful iranian drama ... as much fun as a grouchy ayatollah in a cold mosque .	0
feels familiar and tired .	0
though it 's not very well shot or composed or edited , the score is too insistent and the dialogue is frequently overwrought and crudely literal , the film shatters you in waves .	0
an appalling ` ace ventura ' rip-off that somehow manages to bring together kevin pollak , former wrestler chyna and dolly parton .	0
the overall feel is not unlike watching a glorified episode of `` 7th heaven . ''	0
combines improbable melodrama -lrb- gored bullfighters , comatose ballerinas -rrb- with subtly kinky bedside vigils and sensational denouements , and yet at the end , we are undeniably touched .	1
deliberately and skillfully uses ambiguity to suggest possibilities which imbue the theme with added depth and resonance .	1
the three leads produce adequate performances , but what 's missing from this material is any depth of feeling .	0
majidi 's direction has never been smoother or more confident .	1
a heartbreakingly thoughtful minor classic , the work of a genuine and singular artist .	1
a cross between blow and boyz n the hood , this movie strives to be more , but does n't quite get there .	0
boisterous , heartfelt comedy .	1
what soured me on the santa clause 2 was that santa bumps up against 21st century reality so hard , it 's icky .	0
crush is so warm and fuzzy you might be able to forgive its mean-spirited second half .	1
speaks eloquently about the symbiotic relationship between art and life .	1
