sentence	label
the movie is silly beyond comprehension , and even if it were n't silly , it would still be beyond comprehension .	0
what elevates the movie above the run-of-the-mill singles blender is its surreal sense of humor and technological finish .	1
it 's replaced by some dramatic scenes that are jarring and deeply out of place in what could have -lrb- and probably should have -rrb- been a lighthearted comedy .	0
talkiness is n't necessarily bad , but the dialogue frequently misses the mark .	0
a cockeyed shot all the way .	0
there 's a spontaneity to the chateau , a sense of light-heartedness , that makes it attractive throughout .	1
first-timer john mckay is never able to pull it back on course .	0
the story is predictable , the jokes are typical sandler fare , and the romance with ryder is puzzling .	0
time stands still in more ways that one in clockstoppers , a sci-fi thriller as lazy as it is interminable .	0
the production values are of the highest and the performances attractive without being memorable .	1
beautifully filmed and well acted ... but admittedly problematic in its narrative specifics .	1
just too silly and sophomoric to ensnare its target audience .	0
any film that does n't even in passing mention political prisoners , poverty and the boat loads of people who try to escape the country is less a documentary and more propaganda by way of a valentine sealed with a kiss .	0
the director 's many dodges and turns add up to little more than a screenful of gamesmanship that 's low on both suspense and payoff .	0
they crush each other under cars , throw each other out windows , electrocute and dismember their victims in full consciousness .	0
those prone to indignation need not apply ; those susceptible to blue hilarity , step right up .	1
... quite endearing .	1
ozpetek 's effort has the scope and shape of an especially well-executed television movie .	1
... an airless , prepackaged julia roberts wannabe that stinks so badly of hard-sell image-mongering you 'll wonder if lopez 's publicist should share screenwriting credit .	0
`` interview '' loses its overall sense of mystery and becomes a tv episode rather than a documentary that you actually buy into .	0
koepp 's screenplay is n't nearly surprising or clever enough to sustain a reasonable degree of suspense on its own .	0
... stylistically , the movie is a disaster .	0
the campy results make mel brooks ' borscht belt schtick look sophisticated .	1
like the chilled breath of oral storytelling frozen onto film .	1
a must for fans of british cinema , if only because so many titans of the industry are along for the ride .	1
if you go , pack your knitting needles .	0
carrying this wafer-thin movie on his nimble shoulders , chan wades through putrid writing , direction and timing with a smile that says , ` if i stay positive , maybe i can channel one of my greatest pictures , drunken master . '	0
it 's as raw and action-packed an experience as a ringside seat at a tough-man contest .	1
nelson 's intentions are good , but the end result does no justice to the story itself .	0
but mr. polanski creates images even more haunting than those in mr. spielberg 's 1993 classic .	1
we can tell what it is supposed to be , but ca n't really call it a work of art .	0
a riveting profile of law enforcement , and a visceral , nasty journey into an urban hades .	1
what ensues are much blood-splattering , mass drug-induced bowel evacuations , and none-too-funny commentary on the cultural distinctions between americans and brits .	0
the direction , by george hickenlooper , has no snap to it , no wiseacre crackle or hard-bitten cynicism .	0
cherry orchard is badly edited , often awkwardly directed and suffers from the addition of a wholly unnecessary pre-credit sequence designed to give some of the characters a ` back story . '	0
short-story quaint , touchingly mending a child 's pain for his dead mother via communication with an old woman straight out of eudora welty .	1
it 's hard to quibble with a flick boasting this many genuine cackles , but notorious c.h.o. still feels like a promising work-in-progress .	1
brave and sweetly rendered love story .	1
wendigo wants to be a monster movie for the art-house crowd , but it falls into the trap of pretention almost every time .	0
see it .	1
jacobi , the most fluent of actors , is given relatively dry material from nijinsky 's writings to perform , and the visuals , even erotically frank ones , become dullingly repetitive .	0
an annoying orgy of excess and exploitation that has no point and goes nowhere .	0
the one not-so-small problem with expecting is that the entire exercise has no real point .	0
catch it ... if you can !	1
i 'm not sure which half of dragonfly is worse : the part where nothing 's happening , or the part where something 's happening , but it 's stupid .	0
the story plays out slowly , but the characters are intriguing and realistic .	1
feral and uncomfortable .	0
can be viewed as pure composition and form -- film as music	1
it has the requisite faux-urban vibe and hotter-two-years-ago rap and r&b names and references .	0
fulford-wierzbicki ... deftly captures the wise-beyond-her-years teen .	1
this is absolutely and completely ridiculous and an insult to every family whose mother has suffered through the horrible pains of a death by cancer .	0
... an enjoyably frothy ` date movie ' ...	1
a wild comedy that could only spring from the demented mind of the writer of being john malkovich .	1
what 's so fun about this silly , outrageous , ingenious thriller is the director 's talent .	1
watching these eccentrics is both inspiring and pure joy .	1
meyjes 's movie , like max rothman 's future , does not work .	0
sheds light on a subject few are familiar with , and makes you care about music you may not have heard before .	1
and for many of us , that 's good enough .	1
a chilly , brooding but quietly resonant psychological study of domestic tension and unhappiness .	1
a perfectly pleasant if slightly pokey comedy .	1
a bland , obnoxious 88-minute infomercial for universal studios and its ancillary products . . .	0
viveka seldahl and sven wollter will touch you to the core in a film you will never forget -- that you should never forget .	1
if ayurveda can help us return to a sane regimen of eating , sleeping and stress-reducing contemplation , it is clearly a good thing .	1
several uninteresting , unlikeable people do bad things to and with each other in `` unfaithful . ''	0
contradicts everything we 've come to expect from movies nowadays .	1
despite its sincere acting , signs is just another unoriginal run of the mill sci-fi film with a flimsy ending and lots of hype .	0
` alice 's adventure through the looking glass and into zombie-land ' is filled with strange and wonderful creatures .	1
director paul cox 's unorthodox , abstract approach to visualizing nijinsky 's diaries is both stimulating and demanding .	1
certainly the performances are worthwhile .	1
though the story ... is hackneyed , the characters have a freshness and modesty that transcends their predicament .	1
a triumph , a film that hews out a world and carries us effortlessly from darkness to light .	1
not only is it hokey , manipulative and as bland as wonder bread dipped in milk , but it also does the absolute last thing we need hollywood doing to us : it preaches .	0
beating the austin powers films at their own game , this blaxploitation spoof downplays the raunch in favor of gags that rely on the strength of their own cleverness as opposed to the extent of their outrageousness .	1
those who do n't entirely ` get ' godard 's distinctive discourse will still come away with a sense of his reserved but existential poignancy .	1
`` spider-man is better than any summer blockbuster we had to endure last summer , and hopefully , sets the tone for a summer of good stuff .	1
with a tighter editorial process and firmer direction this material could work , especially since the actresses in the lead roles are all more than competent , but as is , personal velocity seems to be idling in neutral .	0
staggers between flaccid satire and what is supposed to be madcap farce .	0
if you 're looking for a story , do n't bother .	0
behan 's memoir is great material for a film -- rowdy , brawny and lyrical in the best irish sense -- but sheridan has settled for a lugubrious romance .	0
garcia and the other actors help make the wobbly premise work .	1
it may as well be called `` jar-jar binks : the movie . ''	0
for all its visual panache and compelling supporting characters , the heart of the film rests in the relationship between sullivan and his son .	1
the urban landscapes are detailed down to the signs on the kiosks , and the color palette , with lots of somber blues and pinks , is dreamy and evocative .	1
it does n't work as either .	0
a feel-good movie that does n't give you enough to feel good about .	0
a powerful , inflammatory film about religion that dares to question an ancient faith , and about hatred that offers no easy , comfortable resolution .	1
while parker and co-writer catherine di napoli are faithful to melville 's plotline , they and a fully engaged supporting cast ... have made the old boy 's characters more quick-witted than any english lit major would have thought possible .	1
an elegant film with often surprising twists and an intermingling of naiveté and sophistication .	1
the story , once it gets rolling , is nothing short of a great one .	1
this is a smart movie that knows its classical music , knows its freud and knows its sade .	1
moore provides an invaluable service by sparking debate and encouraging thought .	1
downright transparent is the script 's endless assault of embarrassingly ham-fisted sex jokes that reek of a script rewrite designed to garner the film a `` cooler '' pg-13 rating .	0
it 's that good .	1
... the whole thing succeeded only in making me groggy .	0
by the end of the movie , you 're definitely convinced that these women are spectacular .	1
they ought to be a whole lot scarier than they are in this tepid genre offering .	0
this masterfully calibrated psychological thriller thrives on its taut performances and creepy atmosphere even if the screenplay falls somewhat short .	1
big mistake .	0
the film gets close to the chimps the same way goodall did , with a serious minded patience , respect and affection .	1
a film that will enthrall the whole family .	1
earnest yet curiously tepid and choppy recycling in which predictability is the only winner .	0
low rent from frame one .	0
it is ok for a movie to be something of a sitcom apparatus , if the lines work , the humor has point and the actors are humanly engaged .	1
k-19 : the widowmaker is a great yarn .	1
successfully blended satire , high camp and yet another sexual taboo into a really funny movie .	1
scooby-doo does n't know if it wants to be a retro-refitting exercise in campy recall for older fans or a silly , nickelodeon-esque kiddie flick .	0
for those in search of something different , wendigo is a genuinely bone-chilling tale .	1
just consider what new best friend does not have , beginning with the minor omission of a screenplay .	0
... a good film that must have baffled the folks in the marketing department .	1
robinson 's web of suspense matches the page-turning frenzy that clancy creates .	1
... del toro maintains a dark mood that makes the film seem like something to endure instead of enjoy .	0
this is pure , exciting moviemaking .	1
just is n't as weird as it ought to be .	0
begins like a docu-drama but builds its multi-character story with a flourish .	1
evokes a palpable sense of disconnection , made all the more poignant by the incessant use of cell phones .	1
simultaneously heart-breaking and very funny , the last kiss is really all about performances .	1
one of those rare films that seems as though it was written for no one , but somehow manages to convince almost everyone that it was put on the screen , just for them .	1
in addition to sporting one of the worst titles in recent cinematic history , ballistic : ecks vs. sever also features terrible , banal dialogue ; convenient , hole-ridden plotting ; superficial characters and a rather dull , unimaginative car chase .	0
we assume he had a bad run in the market or a costly divorce , because there is no earthly reason other than money why this distinguished actor would stoop so low .	0
this sade is hardly a perverse , dangerous libertine and agitator -- which would have made for better drama .	0
the movie spends more time with schneider than with newcomer mcadams , even though her performance is more interesting -lrb- and funnier -rrb- than his .	0
a beautiful , entertaining two hours .	1
the screenplay is hugely overwritten , with tons and tons of dialogue -- most of it given to children .	0
the first tunisian film i have ever seen , and it 's also probably the most good-hearted yet sensual entertainment i 'm likely to see all year .	1
boasting some of the most poorly staged and lit action in memory , impostor is as close as you can get to an imitation movie .	0
you get the impression that writer and director burr steers knows the territory ... but his sense of humor has yet to lose the smug self-satisfaction usually associated with the better private schools .	0
quite simply , a joy to watch and -- especially -- to listen to .	1
tries too hard to be funny in a way that 's too loud , too goofy and too short of an attention span .	0
you live the mood rather than savour the story .	1
while this film has an ` a ' list cast and some strong supporting players , the tale -- like its central figure , vivi -- is just a little bit hard to love .	0
nearly all the fundamentals you take for granted in most films are mishandled here .	0
this strenuously unfunny showtime deserves the hook .	0
alas , getting there is not even half the interest .	0
get out your pooper-scoopers .	0
so we got ten little indians meets friday the 13th by way of clean and sober , filmed on the set of carpenter 's the thing and loaded with actors you 're most likely to find on the next inevitable incarnation of the love boat .	0
large budget notwithstanding , the movie is such a blip on the year 's radar screen that it 's tempting just to go with it for the ride .	1
just dreadful .	0
affectionately reminds us that , in any language , the huge stuff in life can usually be traced back to the little things .	1
what might have been acceptable on the printed page of iles ' book does not translate well to the screen .	0
the writing is clever and the cast is appealing .	1
a charming , banter-filled comedy ... one of those airy cinematic bon bons whose aims -- and by extension , accomplishments -- seem deceptively slight on the surface .	1
a mix of gritty realism , crisp storytelling and radiant compassion that effortlessly draws you in .	1
ash wednesday is not edward burns ' best film , but it is a good and ambitious film .	1
the movie 's ultimate point -- that everyone should be themselves -- is trite , but the screenwriter and director michel gondry restate it to the point of ridiculousness .	0
her performance moves between heartbreak and rebellion as she continually tries to accommodate to fit in and gain the unconditional love she seeks .	1
a delightful entree in the tradition of food movies .	1
leaks treacle from every pore .	0
there 's plenty to enjoy -- in no small part thanks to lau .	1
few films have captured the chaos of an urban conflagration with such fury , and audience members will leave feeling as shaken as nesbitt 's cooper looks when the bullets stop flying .	1
blessed with a searing lead performance by ryan gosling -lrb- murder by numbers -rrb- , the movie is powerful and provocative .	1
with few respites , marshall keeps the energy humming , and his edits , unlike those in moulin rouge , are crisp and purposeful without overdoing it .	1
the casting of raymond j. barry as the ` assassin ' greatly enhances the quality of neil burger 's impressive fake documentary .	1
hugely accomplished slice of hitchcockian suspense .	1
human nature , in short , is n't nearly as funny as it thinks it is ; neither is it as smart .	0
the worst film of the year .	0
it 's funny , as the old saying goes , because it 's true .	1
it 's as sorry a mess as its director 's diabolical debut , mad cows .	0
the movie is so contrived , nonsensical and formulaic that , come to think of it , the day-old shelf would be a more appropriate location to store it .	0
as quiet , patient and tenacious as mr. lopez himself , who approaches his difficult , endless work with remarkable serenity and discipline .	1
tully is worth a look for its true-to-life characters , its sensitive acting , its unadorned view of rural life and the subtle direction of first-timer hilary birmingham .	1
sexy and romantic .	1
the story 's scope and pageantry are mesmerizing , and mr. day-lewis roars with leonine power .	1
poetry in motion captured on film .	1
exhilarating but blatantly biased .	1
with dirty deeds , david caesar has stepped into the mainstream of filmmaking with an assurance worthy of international acclaim and with every cinematic tool well under his control -- driven by a natural sense for what works on screen .	1
everything 's serious , poetic , earnest and -- sadly -- dull .	0
-lrb- carvey 's -rrb- characters are both overplayed and exaggerated , but then again , subtlety has never been his trademark .	0
an engaging criminal romp that will have viewers guessing just who 's being conned right up to the finale .	1
the strength of the film comes not from any cinematic razzle-dazzle but from its recovery of an historical episode that , in the simple telling , proves simultaneously harrowing and uplifting .	1
an awful movie that will only satisfy the most emotionally malleable of filmgoers .	0
disgusting .	0
tends to pile too many `` serious issues '' on its plate at times , yet remains fairly light , always entertaining , and smartly written .	1
a pleasant and engaging enough sit , but in trying to have the best of both worlds it ends up falling short as a whole .	0
i did n't laugh .	0
twohy knows how to inflate the mundane into the scarifying , and gets full mileage out of the rolling of a stray barrel or the unexpected blast of a phonograph record .	1
to the vast majority of more casual filmgoers , it will probably be a talky bore .	0
a poignant and gently humorous parable that loves its characters and communicates something rather beautiful about human nature .	1
the beautiful images and solemn words can not disguise the slack complacency of -lrb- godard 's -rrb- vision , any more than the gorgeous piano and strings on the soundtrack can drown out the tinny self-righteousness of his voice .	0
this mistaken-identity picture is so film-culture referential that the final product is a ghost .	0
an entertaining documentary that freshly considers arguments the bard 's immortal plays were written by somebody else .	1
a minor-league soccer remake of the longest yard .	0
if you 've grown tired of going where no man has gone before , but several movies have - take heart .	1
the gentle comic treatment of adolescent sturm und drang should please fans of chris fuhrman 's posthumously published cult novel .	1
a backstage must-see for true fans of comedy .	1
you feel good , you feel sad , you feel pissed off , but in the end , you feel alive - which is what they did .	1
crush could be the worst film a man has made about women since valley of the dolls .	0
an energizing , intoxicating documentary charting the rise of hip-hop culture in general and the art of scratching -lrb- or turntablism -rrb- in particular .	1
a sharp , amusing study of the cult of celebrity .	1
the all-french cast is marveilleux .	1
a dreadful day in irish history is given passionate , if somewhat flawed , treatment .	1
with the exception of mccoist , the players do n't have a clue on the park .	0
kinnear 's performance is a career-defining revelation .	1
the problem is that for the most part , the film is deadly dull .	0
a well-crafted film that is all the more remarkable because it achieves its emotional power and moments of revelation with restraint and a delicate ambiguity .	1
never comes together as a coherent whole .	0
about schmidt is undoubtedly one of the finest films of the year .	1
it 's a lovely , eerie film that casts an odd , rapt spell .	1
director uwe boll and writer robert dean klein fail to generate any interest in an unsympathetic hero caught up in an intricate plot that while cleverly worked out , can not overcome blah characters .	0
in the affable maid in manhattan , jennifer lopez 's most aggressive and most sincere attempt to take movies by storm , the diva shrewdly surrounds herself with a company of strictly a-list players .	1
it 's worth taking the kids to .	1
and educational !	1
i can easily imagine benigni 's pinocchio becoming a christmas perennial .	1
pipe dream does have its charms .	1
a ragbag of cliches .	0
simply put , there should have been a more compelling excuse to pair susan sarandon and goldie hawn .	0
jeffrey tambor 's performance as the intelligent jazz-playing exterminator is oscar-worthy .	1
a `` home alone '' film that is staged like `` rosemary 's baby , '' but is not as well-conceived as either of those films .	0
the entire movie establishes a wonderfully creepy mood .	1
troubling and powerful .	1
i could n't help but feel the wasted potential of this slapstick comedy .	0
what 's next ?	1
even the digressions are funny .	1
... a powerful sequel and one of the best films of the year .	1
when one hears harry shearer is going to make his debut as a film director , one would hope for the best	1
a sentimental mess that never rings true .	0
a summer entertainment adults can see without feeling embarrassed , but it could have been more .	1
this is a film tailor-made for those who when they were in high school would choose the cliff-notes over reading a full-length classic .	0
equilibrium the movie , as opposed to the manifesto , is really , really stupid .	0
this is a movie filled with unlikable , spiteful idiots ; whether or not their friendship is salvaged makes no difference in the least .	0
this chicago has hugely imaginative and successful casting to its great credit , as well as one terrific score and attitude to spare .	1
there 's an energy to y tu mamá también .	1
the slapstick is labored , and the bigger setpieces flat .	0
if the title is a jeopardy question , then the answer might be `` how does steven seagal come across these days ? ''	0
the film does n't sustain its initial promise with a jarring , new-agey tone creeping into the second half	0
it 's tough to be startled when you 're almost dozing .	0
a passionately inquisitive film determined to uncover the truth and hopefully inspire action .	1
... certainly an entertaining ride , despite many talky , slow scenes .	1
this thing is virtually unwatchable .	0
the script is high on squaddie banter , low on shocks .	1
if you ever wondered what it would be like to be smack in the middle of a war zone armed with nothing but a camera , this oscar-nominated documentary takes you there .	1
an eloquent , reflective and beautifully acted meditation on both the profoundly devastating events of one year ago and the slow , painful healing process that has followed in their wake .	1
alternately hilarious and sad , aggravating and soulful , scathing and joyous .	1
bravo for history rewritten , and for the uncompromising knowledge that the highest power of all is the power of love .	1
it wo n't hold up over the long haul , but in the moment , finch 's tale provides the forgettable pleasures of a saturday matinee .	1
, the sum of all fears is simply a well-made and satisfying thriller .	1
into how long is this movie ?	0
as inept as big-screen remakes of the avengers and the wild wild west .	0
highly watchable stuff .	1
a photographic marvel of sorts , and it 's certainly an invaluable record of that special fishy community .	1
the best comedy concert movie i 've seen since cho 's previous concert comedy film , i 'm the one that i want , in 2000 .	1
this movie is about the worst thing chan has done in the united states .	0
the chocolate factory without charlie .	0
this filmed tosca -- not the first , by the way -- is a pretty good job , if it 's filmed tosca that you want .	1
... a delightfully unpredictable , hilarious comedy with wonderful performances that tug at your heart in ways that utterly transcend gender labels .	1
a heroic tale of persistence that is sure to win viewers ' hearts .	1
during the tuxedo 's 90 minutes of screen time , there is n't one true ` chan moment ' .	0
... standard guns versus martial arts cliche with little new added .	1
it 's also not smart or barbed enough for older viewers -- not everyone thinks poo-poo jokes are ` edgy . '	0
the acting is just fine , but there 's not enough substance here to sustain interest for the full 90 minutes , especially with the weak payoff .	0
it 's very beavis and butthead , yet always seems to elicit a chuckle .	1
delirious fun .	1
he fails .	0
a few pieces of the film buzz and whir ; very little of it actually clicks .	0
-lrb- the film -rrb- tackles the topic of relationships in such a straightforward , emotionally honest manner that by the end , it 's impossible to ascertain whether the film is , at its core , deeply pessimistic or quietly hopeful .	1
both deserve better .	0
though it 's equally solipsistic in tone , the movie has enough vitality to justify the notion of creating a screen adaptation of evans ' saga of hollywood excess .	1
a hit - and-miss affair , consistently amusing but not as outrageous or funny as cho may have intended or as imaginative as one might have hoped .	0
it 's hard to imagine any recent film , independent or otherwise , that makes as much of a mess as this one .	0
one of the best looking and stylish animated movies in quite a while ...	1
the filmmakers try to balance pointed , often incisive satire and unabashed sweetness , with results that are sometimes bracing , sometimes baffling and quite often , and in unexpected ways , touching .	1
with notorious c.h.o. cho proves she has the stuff to stand tall with pryor , carlin and murphy .	1
this wretchedly unfunny wannabe comedy is inane and awful - no doubt , it 's the worst movie i 've seen this summer .	0
a slam-bang extravaganza that is all about a wild-and-woolly , wall-to-wall good time .	1
it has a dashing and resourceful hero ; a lisping , reptilian villain ; big fights ; big hair ; lavish period scenery ; and a story just complicated enough to let you bask in your own cleverness as you figure it out .	1
this odd , distant portuguese import more or less borrows from bad lieutenant and les vampires , and comes up with a kind of art-house gay porn film .	0
it does give a taste of the burning man ethos , an appealing blend of counter-cultural idealism and hedonistic creativity .	1
it may not be particularly innovative , but the film 's crisp , unaffected style and air of gentle longing make it unexpectedly rewarding .	1
director carl franklin , so crisp and economical in one false move , bogs down in genre cliches here .	1
has all the complexity and realistic human behavior of an episode of general hospital .	0
alternating between facetious comic parody and pulp melodrama , this smart-aleck movie ... tosses around some intriguing questions about the difference between human and android life .	1
it 's a treat -- a delightful , witty , improbable romantic comedy with a zippy jazzy score ... grant and bullock make it look as though they are having so much fun .	1
the journey is worth your time , especially if you have ellen pompeo sitting next to you for the ride .	1
a thriller without a lot of thrills .	0
ice age wo n't drop your jaw , but it will warm your heart , and i 'm giving it a strong thumbs up .	1
the kind of movie that comes along only occasionally , one so unconventional , gutsy and perfectly executed it takes your breath away .	1
suffers from a flat script and a low budget .	0
it 's just plain lurid when it is n't downright silly .	0
it 's the kind of movie that , aside from robert altman , spike lee , the coen brothers and a few others , our moviemakers do n't make often enough .	1
bravado kathy !	1
the movie is a lumbering load of hokum but ... it 's at least watchable .	0
a painfully slow cliche-ridden film filled with more holes than clyde barrow 's car .	0
what does n't this film have that an impressionable kid could n't stand to hear ?	1
nothing but one relentlessly depressing situation after another for its entire running time , something that you could easily be dealing with right now in your lives .	0
the charming result is festival in cannes .	1
a puzzle whose pieces do not fit .	0
i did go back and check out the last 10 minutes , but these were more repulsive than the first 30 or 40 minutes .	0
the rollerball sequences feel sanitised and stagey .	0
it may be a somewhat backhanded compliment to say that the film makes the viewer feel like the movie 's various victimized audience members after a while , but it also happens to be the movie 's most admirable quality	1
canada 's arctic light shines bright on this frozen tundra soap opera that breathes extraordinary life into the private existence of the inuit people .	1
for a film about explosions and death and spies , `` ballistic : ecks vs. sever '' seems as safe as a children 's film .	0
the transporter bombards the viewer with so many explosions and side snap kicks that it ends up being surprisingly dull .	0
except it 's much , much better .	1
the cast is top-notch and i predict there will be plenty of female audience members drooling over michael idemoto as michael .	1
wedding feels a bit anachronistic .	0
in the director 's cut , the film is not only a love song to the movies but it also is more fully an example of the kind of lush , all-enveloping movie experience it rhapsodizes .	1
cox creates a fluid and mesmerizing sequence of images to match the words of nijinsky 's diaries .	1
the plot grows thin soon , and you find yourself praying for a quick resolution .	0
more intellectually scary than dramatically involving .	0
the problem with the mayhem in formula 51 is not that it 's offensive , but that it 's boring .	0
awesome work : ineffable , elusive , yet inexplicably powerful	1
it all starts to smack of a hallmark hall of fame , with a few four letter words thrown in that are generally not heard on television .	0
one of those so-so films that could have been much better .	0
the two leads , nearly perfect in their roles , bring a heart and reality that buoy the film , and at times , elevate it to a superior crime movie .	1
first-time director joão pedro rodrigues ' unwillingness to define his hero 's background or motivations becomes more and more frustrating as the film goes on .	0
this is lightweight filmmaking , to be sure , but it 's pleasant enough -- and oozing with attractive men .	1
insanely hilarious !	1
unsurprisingly , the way this all works out makes the women look more like stereotypical caretakers and moral teachers , instead of serious athletes .	0
a polished and vastly entertaining caper film that puts the sting back into the con .	1
a comedy-drama of nearly epic proportions rooted in a sincere performance by the title character undergoing midlife crisis .	1
manages to be both hugely entertaining and uplifting .	1
though few will argue that it ranks with the best of herzog 's works , invincible shows he 's back in form , with an astoundingly rich film .	1
as pure over-the-top trash , any john waters movie has it beat by a country mile .	0
a smart , sassy and exceptionally charming romantic comedy .	1
despite some charm and heart , this quirky soccer import is forgettable	0
the film has -lrb- its -rrb- moments , but they are few and far between .	0
for the rest of us , sitting through dahmer 's two hours amounts to little more than punishment .	0
delia , greta , and paula rank as three of the most multilayered and sympathetic female characters of the year .	1
morvern callar confirms lynne ramsay as an important , original talent in international cinema .	1
happily , some things are immune to the folly of changing taste and attitude .	1
the film ultimately offers nothing more than people in an urban jungle needing other people to survive ...	0
-lrb- a -rrb- strong piece of work .	1
an escapist confection that 's pure entertainment .	1
jones has tackled a meaty subject and drawn engaging characters while peppering the pages with memorable zingers .	1
it wears its heart on the sleeve of its gaudy hawaiian shirt .	0
bean drops the ball too many times ... hoping the nifty premise will create enough interest to make up for an unfocused screenplay .	0
even with all its botches , enigma offers all the pleasure of a handsome and well-made entertainment .	1
to those who have not read the book , the film is a much better mother-daughter tale than last summer 's ` divine secrets of the ya-ya sisterhood , ' but that 's not saying much .	1
welles groupie\/scholar peter bogdanovich took a long time to do it , but he 's finally provided his own broadside at publishing giant william randolph hearst .	1
wow , so who knew charles dickens could be so light-hearted ?	1
in the book-on-tape market , the film of `` the kid stays in the picture '' would be an abridged edition	0
-lrb- grant -rrb- goes beyond his usual fluttering and stammering and captures the soul of a man in pain who gradually comes to recognize it and deal with it .	1
at just over an hour , home movie will leave you wanting more , not to mention leaving you with some laughs and a smile on your face .	1
michael moore 's latest documentary about america 's thirst for violence is his best film yet ...	1
more busy than exciting , more frantic than involving , more chaotic than entertaining .	0
cremaster 3 is at once a tough pill to swallow and a minor miracle of self-expression .	1
a refreshingly realistic , affectation-free coming-of-age tale .	1
and if you appreciate the one-sided theme to lawrence 's over-indulgent tirade , then knock yourself out and enjoy the big screen postcard that is a self-glorified martin lawrence lovefest .	0
a fine effort , an interesting topic , some intriguing characters and a sad ending .	1
a movie in which two not very absorbing characters are engaged in a romance you ca n't wait to see end .	0
she allows each character to confront their problems openly and honestly .	1
i 've never bought from telemarketers , but i bought this movie .	1
-lrb- lin chung 's -rrb- voice is rather unexceptional , even irritating -lrb- at least to this western ear -rrb- , making it awfully hard to buy the impetus for the complicated love triangle that develops between the three central characters .	0
a deft , delightful mix of sulky teen drama and overcoming-obstacles sports-movie triumph .	1
though filmed partly in canada , paid in full has clever ways of capturing inner-city life during the reagan years .	1
the performances are immaculate , with roussillon providing comic relief .	1
an enjoyable comedy of lingual and cultural differences ... the château is a film -- full of life and small delights -- that has all the wiggling energy of young kitten .	1
it does n't offer audiences any way of gripping what its point is , or even its attitude toward its subject .	0
the modern master of the chase sequence returns with a chase to end all chases	1
the movie is loaded with good intentions , but in his zeal to squeeze the action and our emotions into the all-too-familiar dramatic arc of the holocaust escape story , minac drains his movie of all individuality .	0
let 's see , a haunted house , a haunted ship , what 's next ... ghost blimp ?	0
what jackson has done is proven that no amount of imagination , no creature , no fantasy story and no incredibly outlandish scenery	0
tsai has a well-deserved reputation as one of the cinema world 's great visual stylists , and in this film , every shot enhances the excellent performances .	1
buries an interesting storyline about morality and the choices we make underneath such a mountain of clichés and borrowed images that it might more accurately be titled mr. chips off the old block .	0
it looks good , but it is essentially empty .	0
the results are far more alienating than involving .	0
the script is a tired one , with few moments of joy rising above the stale material .	0
but the movie that does n't really deliver for country music fans or for family audiences	0
do n't judge this one too soon - it 's a dark , gritty story but it takes off in totally unexpected directions and keeps on going .	1
you emerge dazed , confused as to whether you 've seen pornography or documentary .	0
screenwriter dan schneider and director shawn levy substitute volume and primary colors for humor and bite .	1
instead of hitting the audience over the head with a moral , schrader relies on subtle ironies and visual devices to convey point of view .	1
stuffed to the brim with ideas , american instigator michael moore 's film is a rambling examination of american gun culture that uses his usual modus operandi of crucifixion through juxtaposition .	1
i 'll stay with the stage versions , however , which bite cleaner , and deeper .	0
it 's a visual rorschach test and i must have failed .	0
represents the depths to which the girls-behaving-badly film has fallen .	0
unfunny comedy with a lot of static set ups , not much camera movement , and most of the scenes take place indoors in formal settings with motionless characters .	0
presents nothing special and , until the final act , nothing overtly disagreeable .	0
the film becomes an overwhelming pleasure , and you find yourself rooting for gai 's character to avoid the fate that has befallen every other carmen before her .	1
... a hokey piece of nonsense that tries too hard to be emotional .	0
may not be a breakthrough in filmmaking , but it is unwavering and arresting .	1
how good this film might be , depends if you believe that the shocking conclusion is too much of a plunge or not .	1
blue crush follows the formula , but throws in too many conflicts to keep the story compelling .	0
these self-styled athletes have banged their brains into the ground so frequently and furiously , their capacity to explain themselves has gone the same way as their natural instinct for self-preservation .	0
kids should have a stirring time at this beautifully drawn movie .	1
her film is like a beautiful food entrée that is n't heated properly , so that it ends up a bit cold and relatively flavorless .	0
i do n't think most of the people who loved the 1989 paradiso will prefer this new version .	0
too bad none of it is funny .	0
a film of delicate interpersonal dances .	1
the sum of all fears is remarkably fuddled about motives and context , which drains it of the dramatic substance that would shake us in our boots -lrb- or cinema seats -rrb- .	0
on the granger movie gauge of 1 to 10 , the powerpuff girls is a fast , frenetic , funny , even punny 6 -- aimed specifically at a grade-school audience .	1
i suspect this is the kind of production that would have been funnier if the director had released the outtakes theatrically and used the film as a bonus feature on the dvd .	0
tries so hard to be quirky and funny that the strain is all too evident .	0
the subtitled costume drama is set in a remote african empire before cell phones , guns , and the internal combustion engine , but the politics that thump through it are as timely as tomorrow .	1
the feature-length stretch ... strains the show 's concept .	0
my advice is to skip the film and pick up the soundtrack .	0
clockstoppers is one of those crazy , mixed-up films that does n't know what it wants to be when it grows up .	0
chouraqui brings documentary-like credibility to the horrors of the killing field and the barbarism of ` ethnic cleansing . '	1
too damn weird to pass up , and for the blacklight crowd , way cheaper -lrb- and better -rrb- than pink floyd tickets .	1
a brutally dry satire of middle american numbness .	0
a wild ride with eight boarders from venice beach that was a deserved co-winner of the audience award for documentaries at the sundance film festival .	1
`` birthday girl '' is an actor 's movie first and foremost .	1
diaz wears out her welcome in her most charmless performance	0
the result is somewhat satisfying -- it still comes from spielberg , who has never made anything that was n't at least watchable .	1
mr. deeds is not really a film as much as it is a loose collection of not-so-funny gags , scattered moments of lazy humor .	0
