sentence	label
if you 're looking for a smart , nuanced look at de sade and what might have happened at picpus , sade is your film .	1
` synthetic ' is the best description of this well-meaning , beautifully produced film that sacrifices its promise for a high-powered star pedigree .	0
a zippy 96 minutes of mediocre special effects , hoary dialogue , fluxing accents , and -- worst of all -- silly-looking morlocks .	0
woefully pretentious .	0
hopelessly inane , humorless and under-inspired .	0
-lrb- taymor -rrb- utilizes the idea of making kahlo 's art a living , breathing part of the movie , often catapulting the artist into her own work .	1
watching the chemistry between freeman and judd , however , almost makes this movie worth seeing .	1
action - mechanical .	0
graphic sex may be what 's attracting audiences to unfaithful , but gripping performances by lane and gere are what will keep them awake .	1
everyone should be able to appreciate the wonderful cinematography and naturalistic acting .	1
despite the opulent lushness of every scene , the characters never seem to match the power of their surroundings .	0
nicole kidman evolved from star to superstar some time over the past year , which means that birthday girl is the kind of quirkily appealing minor movie she might not make for a while .	1
kwan is a master of shadow , quietude , and room noise , and lan yu is a disarmingly lived-in movie .	1
starts as a tart little lemon drop of a movie and ends up as a bitter pill .	0
the histrionic muse still eludes madonna and , playing a charmless witch , she is merely a charmless witch .	0
writer\/director alexander payne -lrb- election -rrb- and his co-writer jim taylor brilliantly employ their quirky and fearless ability to look american angst in the eye and end up laughing .	1
inherently caustic and oddly whimsical , the film chimes in on the grieving process and strangely draws the audience into the unexplainable pain and eccentricities that are attached to the concept of loss .	1
smart and fun , but far more witty than it is wise .	1
normally , rohmer 's talky films fascinate me , but when he moves his setting to the past , and relies on a historical text , he loses the richness of characterization that makes his films so memorable .	0
i like my christmas movies with more elves and snow and less pimps and ho 's .	0
while the transgressive trappings -lrb- especially the frank sex scenes -rrb- ensure that the film is never dull , rodrigues 's beast-within metaphor is ultimately rather silly and overwrought , making the ambiguous ending seem goofy rather than provocative .	0
despite the film 's shortcomings , the stories are quietly moving .	1
highly uneven and inconsistent ... margarita happy hour kinda resembles the el cheapo margaritas served within .	0
the main characters are simply named the husband , the wife and the kidnapper , emphasizing the disappointingly generic nature of the entire effort .	0
move over bond ; this girl deserves a sequel .	1
yet another iteration of what 's become one of the movies ' creepiest conventions , in which the developmentally disabled are portrayed with almost supernatural powers to humble , teach and ultimately redeem their mentally `` superior '' friends , family ...	0
like most movies about the pitfalls of bad behavior ... circuit gets drawn into the party .	0
makes one thing abundantly clear .	1
the film is really closer to porn than a serious critique of what 's wrong with this increasingly pervasive aspect of gay culture .	0
some of the computer animation is handsome , and various amusing sidekicks add much-needed levity to the otherwise bleak tale , but overall the film never rises above mediocrity .	0
nicks and steinberg match their own creations for pure venality -- that 's giving it the old college try .	0
the animated sequences are well done and perfectly constructed to convey a sense of childhood imagination and creating adventure out of angst .	1
-lrb- shyamalan -rrb- continues to cut a swathe through mainstream hollywood , while retaining an integrity and refusing to compromise his vision .	1
an unholy mess , driven by the pathetic idea that if you shoot something on crummy-looking videotape , it must be labelled ` hip ' , ` innovative ' and ` realistic ' .	0
those who trek to the ` plex predisposed to like it probably will enjoy themselves .	1
robert john burke as the monster horns in and steals the show .	1
the movie is so thoughtlessly assembled .	1
ourside the theatre roger might be intolerable company , but inside it he 's well worth spending some time with .	1
sheridan had a wonderful account to work from , but , curiously , he waters it down , turning grit and vulnerability into light reading .	0
loosely speaking , we 're in all of me territory again , and , strictly speaking , schneider is no steve martin .	0
imamura has said that warm water under a red bridge is a poem to the enduring strengths of women .	1
insomnia loses points when it surrenders to a formulaic bang-bang , shoot-em-up scene at the conclusion .	0
there are a couple of things that elevate `` glory '' above most of its ilk , most notably the mere presence of duvall .	1
berling and béart ... continue to impress , and isabelle huppert ... again shows uncanny skill in getting under the skin of her characters .	1
famuyiwa 's feature deals with its subject matter in a tasteful , intelligent manner , rather than forcing us to endure every plot contrivance that the cliché-riddled genre can offer .	1
essentially `` fatal attraction '' remade for viewers who were in diapers when the original was released in 1987 .	0
it 's more enjoyable than i expected , though , and that 's because the laughs come from fairly basic comedic constructs .	1
both shrill and soporific , and because everything is repeated five or six times , it can seem tiresomely simpleminded .	0
the movie is hardly a masterpiece , but it does mark ms. bullock 's best work in some time .	1
he allows his cast members to make creative contributions to the story and dialogue .	1
on its own , it 's not very interesting .	0
béart and berling are both superb , while huppert ... is magnificent .	1
that the real antwone fisher was able to overcome his personal obstacles and become a good man is a wonderful thing ; that he has been able to share his story so compellingly with us is a minor miracle .	1
without any redeeming value whatsoever .	0
abandon spends 90 minutes trying figure out whether or not some cocky pseudo-intellectual kid has intentionally left college or was killed .	0
forgettable , if good-hearted , movie .	0
a certain sexiness underlines even the dullest tangents .	1
an improvement on the feeble examples of big-screen poke-mania that have preceded it .	1
although commentary on nachtwey is provided ... it 's the image that really tells the tale .	1
too long , and larded with exposition , this somber cop drama ultimately feels as flat as the scruffy sands of its titular community .	0
like a skillful fisher , the director uses the last act to reel in the audience since its poignancy hooks us completely .	1
one of those movies that catches you up in something bigger than yourself , namely , an archetypal desire to enjoy good trash every now and then .	1
this is n't a movie ; it 's a symptom .	0
by no means a great movie , but it is a refreshingly forthright one .	1
but the film itself is ultimately quite unengaging .	0
matthew lillard is born to play shaggy !	1
the only type of lives this glossy comedy-drama resembles are ones in formulaic mainstream movies .	0
the film 's unhurried pace is actually one of its strengths .	1
the movie itself appears to be running on hypertime in reverse as the truly funny bits get further and further apart .	0
less a study in madness or love than a study in schoolgirl obsession .	0
close enough in spirit to its freewheeling trash-cinema roots to be a breath of fresh air .	1
a stylish cast and some clever scripting solutions help chicago make the transition from stage to screen with considerable appeal intact .	1
the movie 's progression into rambling incoherence gives new meaning to the phrase ` fatal script error . '	0
... contains very few laughs and even less surprises .	0
this toothless dog , already on cable , loses all bite on the big screen .	0
`` bad '' is the operative word for `` bad company , '' and i do n't mean that in a good way .	0
it 's a fairy tale that comes from a renowned indian film culture that allows americans to finally revel in its splendor .	1
broomfield reminds us that beneath the hype , the celebrity , the high life , the conspiracies and the mystery there were once a couple of bright young men -- promising , talented , charismatic and tragically doomed .	1
nearly every attempt at humor here is doa .	0
aggressive self-glorification and a manipulative whitewash .	0
a keep - 'em - guessing plot and an affectionate take on its screwed-up characters .	1
this humbling little film , fueled by the light comedic work of zhao benshan and the delicate ways of dong jie , is just the sort for those moviegoers who complain that ` they do n't make movies like they used to anymore . '	1
`` freaky friday , '' it 's not .	0
it offers a glimpse of the solomonic decision facing jewish parents in those turbulent times : to save their children and yet to lose them .	1
decent but dull .	0
be forewarned , if you 're depressed about anything before watching this film , you may just end up trying to drown yourself in a lake afterwards .	0
not only better than its predecessor , it may rate as the most magical and most fun family fare of this or any recent holiday season .	1
there 's already been too many of these films ...	0
has far more energy , wit and warmth than should be expected from any movie with a `` 2 '' at the end of its title .	1
a movie i loved on first sight and , even more important , love in remembrance .	1
an unbelievably stupid film , though occasionally fun enough to make you forget its absurdity .	0
an odd drama set in the world of lingerie models and bar dancers in the midwest that held my interest precisely because it did n't try to .	1
it 's as if solondz had two ideas for two movies , could n't really figure out how to flesh either out , so he just slopped ` em together here .	0
like a three-ring circus , there are side stories aplenty -- none of them memorable .	0
when it comes out on video , then it 's the perfect cure for insomnia .	0
a cleverly crafted but ultimately hollow mockumentary .	0
the master of disguise represents adam sandler 's latest attempt to dumb down the universe .	0
not only is it a charming , funny and beautifully crafted import , it uses very little dialogue , making it relatively effortless to read and follow the action at the same time .	1
seriously , rent the disney version .	0
this is a movie you can trust .	1
a great script brought down by lousy direction .	0
it would take a complete moron to foul up a screen adaptation of oscar wilde 's classic satire .	0
serving sara should be served an eviction notice at every theater stuck with it .	0
none of birthday girl 's calculated events take us by surprise ...	0
worthy of the gong .	0
it 's not just the vampires that are damned in queen of the damned -- the viewers will feel they suffer the same fate .	0
-lrb- reaches -rrb- wholly believable and heart-wrenching depths of despair .	1
will warm your heart without making you feel guilty about it .	1
even if it pushes its agenda too forcefully , this remains a film about something , one that attempts and often achieves a level of connection and concern .	1
what should have been a cutting hollywood satire is instead about as fresh as last week 's issue of variety .	0
deliciously slow .	1
payami tries to raise some serious issues about iran 's electoral process , but the result is a film that 's about as subtle as a party political broadcast .	0
many insightful moments .	1
-lrb- gayton 's script -rrb- telegraphs every discovery and layers on the gloss of convenience .	1
cletis is playful but highly studied and dependent for its success on a patient viewer .	1
if any of them list this ` credit ' on their resumes in the future , that 'll be much funnier than anything in the film ...	0
-lrb- hayek -rrb- throws herself into this dream hispanic role with a teeth-clenching gusto , she strikes a potent chemistry with molina and she gradually makes us believe she is kahlo .	1
rifkin 's references are ... impeccable throughout .	1
a damn fine and a truly distinctive and a deeply pertinent film .	1
too stagey , talky -- and long -- for its own good .	0
i still like moonlight mile , better judgment be damned .	1
mostly works because of the universal themes , earnest performances ... and excellent use of music by india 's popular gulzar and jagjit singh .	1
predecessors the mummy and the mummy returns stand as intellectual masterpieces next to the scorpion king .	0
originality ai n't on the menu , but there 's never a dull moment in the giant spider invasion comic chiller .	1
unfortunately , carvey 's rubber-face routine is no match for the insipid script he has crafted with harris goldberg .	0
ou 've got to love a disney pic with as little cleavage as this one has , and a heroine as feisty and principled as jane .	1
if you 've the patience , there are great rewards here .	1
ryan gosling is , in a word , brilliant as the conflicted daniel .	1
it 's like a drive-by .	0
the trailer is a riot .	1
all the more disquieting for its relatively gore-free allusions to the serial murders , but it falls down in its attempts to humanize its subject .	0
boasts enough funny dialogue and sharp characterizations to be mildly amusing .	1
broder 's screenplay is shallow , offensive and redundant , with pitifully few real laughs .	0
very well-written and very well-acted .	1
the characters are so generic and the plot so bland that even as rogue cia assassins working for chris cooper 's agency boss close in on the resourceful amnesiac , we do n't feel much for damon\/bourne or his predicament .	0
a sensitive , cultivated treatment of greene 's work as well as a remarkably faithful one .	1
to be oblivious to the existence of this film would be very sweet indeed .	0
an engaging , formulaic sports drama that carries a charge of genuine excitement .	1
writer-director david jacobson and his star , jeremy renner , have made a remarkable film that explores the monster 's psychology not in order to excuse him but rather to demonstrate that his pathology evolved from human impulses that grew hideously twisted .	1
this new zealand coming-of-age movie is n't really about anything .	0
exudes the fizz of a busby berkeley musical and the visceral excitement of a sports extravaganza .	1
the film brilliantly shines on all the characters , as the direction is intelligently accomplished .	1
together , miller , kuras and the actresses make personal velocity into an intricate , intimate and intelligent journey .	1
hampered -- no , paralyzed -- by a self-indulgent script ... that aims for poetry and ends up sounding like satire .	0
-lrb- at least -rrb- moore is a real charmer .	1
as saccharine movies go , this is likely to cause massive cardiac arrest if taken in large doses .	0
debut effort by `` project greenlight '' winner is sappy and amateurish .	0
the biggest problem with satin rouge is lilia herself .	0
ignoring that , he made swimfan anyway	0
mattei 's underdeveloped effort here is nothing but a convenient conveyor belt of brooding personalities that parade about as if they were coming back from stock character camp -- a drowsy drama infatuated by its own pretentious self-examination .	0
simply and eloquently articulates the tangled feelings of particular new yorkers deeply touched by an unprecedented tragedy .	1
the charms of the lead performances allow us to forget most of the film 's problems .	1
even when there are lulls , the emotions seem authentic , and the picture is so lovely toward the end ... you almost do n't notice the 129-minute running time .	1
not a film for the faint of heart or conservative of spirit , but for the rest of us -- especially san francisco lovers -- it 's a spirited film and a must-see .	1
the premise itself is just sooooo tired .	0
-lrb- jeff 's -rrb- gorgeous , fluid compositions , underlined by neil finn and edmund mcwilliams 's melancholy music , are charged with metaphor , but rarely easy , obvious or self-indulgent .	1
world traveler might not go anywhere new , or arrive anyplace special , but it 's certainly an honest attempt to get at something .	1
there might be some sort of credible gender-provoking philosophy submerged here , but who the hell cares ?	0
a sensitive , moving , brilliantly constructed work .	1
there 's much tongue in cheek in the film and there 's no doubt the filmmaker is having fun with it all .	1
what one is left with , even after the most awful acts are committed , is an overwhelming sadness that feels as if it has made its way into your very bloodstream .	1
we 've seen it all before in one form or another , but director hoffman , with great help from kevin kline , makes us care about this latest reincarnation of the world 's greatest teacher .	1
you could easily mistake it for a sketchy work-in-progress that was inexplicably rushed to the megaplexes before its time .	0
alas , it 's the man that makes the clothes .	1
despite the film 's bizarre developments , hoffman keeps us riveted with every painful nuance , unexpected flashes of dark comedy and the character 's gripping humanity .	1
yes , i have given this movie a rating of zero .	0
-lrb- caine -rrb- proves once again he has n't lost his touch , bringing off a superb performance in an admittedly middling film .	1
the direction occasionally rises to the level of marginal competence , but for most of the film it is hard to tell who is chasing who or why .	0
too much power , not enough puff .	0
you 'll trudge out of the theater feeling as though you rode the zipper after eating a corn dog and an extra-large cotton candy .	0
like the tuck family themselves , this movie just goes on and on and on and on	0
whereas oliver stone 's conspiracy thriller jfk was long , intricate , star-studded and visually flashy , interview with the assassin draws its considerable power from simplicity .	1
sandra bullock , despite downplaying her good looks , carries a little too much ai n't - she-cute baggage into her lead role as a troubled and determined homicide cop to quite pull off the heavy stuff .	0
ambitious , unsettling psychodrama that takes full , chilling advantage of its rough-around-the-edges , low-budget constraints .	1
rich in shadowy metaphor and as sharp as a samurai sword , jiang wen 's devils on the doorstep is a wartime farce in the alternately comic and gut-wrenching style of joseph heller or kurt vonnegut .	1
gently humorous and touching .	1
it 's a barely tolerable slog over well-trod ground .	0
-lrb- evans is -rrb- a fascinating character , and deserves a better vehicle than this facetious smirk of a movie .	0
swinging , the film makes it seem , is not a hobby that attracts the young and fit .	0
a taut , sobering film .	1
it is too bad that this likable movie is n't more accomplished .	0
the concept is a hoot .	1
as ex-marine walter , who may or may not have shot kennedy , actor raymond j. barry is perfectly creepy and believable .	1
a formula family tearjerker told with a heavy irish brogue ... accentuating , rather than muting , the plot 's saccharine thrust .	1
what -lrb- frei -rrb- gives us ... is a man who uses the damage of war -- far more often than the warfare itself -- to create the kind of art shots that fill gallery shows .	1
an awfully good , achingly human picture .	1
real-life strongman ahola lacks the charisma and ability to carry the film on his admittedly broad shoulders .	0
tres greek writer and star nia vardalos has crafted here a worldly-wise and very funny script .	1
because the film deliberately lacks irony , it has a genuine dramatic impact ; it plays like a powerful 1957 drama we 've somehow never seen before .	1
putting the primitive murderer inside a high-tech space station unleashes a pandora 's box of special effects that run the gamut from cheesy to cheesier to cheesiest .	0
a very slow , uneventful ride around a pretty tattered old carousel .	0
max pokes , provokes , takes expressionistic license and hits a nerve ... as far as art is concerned , it 's mission accomplished .	1
there 's something poignant about an artist of 90-plus years taking the effort to share his impressions of life and loss and time and art with us .	1
this dreadfully earnest inversion of the concubine love triangle eschews the previous film 's historical panorama and roiling pathos for bug-eyed mugging and gay-niche condescension .	0
vibrantly colored and beautifully designed , metropolis is a feast for the eyes .	1
it hates its characters .	0
uzumaki 's interesting social parallel and defiant aesthetic seems a prostituted muse ...	0
a lovely film ... elegant , witty and beneath a prim exterior unabashedly romantic ... hugely enjoyable in its own right though not really faithful to its source 's complexity .	1
this is more fascinating -- being real -- than anything seen on jerry springer .	1
an admitted egomaniac , evans is no hollywood villain , and yet this grating showcase almost makes you wish he 'd gone the way of don simpson .	0
jason patric and ray liotta make for one splendidly cast pair .	1
marinated in clichés and mawkish dialogue .	0
the enjoyable undercover brother , a zany mix of saturday night live-style parody , '70s blaxploitation films and goofball action comedy gone wild , dishes out a ton of laughs that everyone can enjoy .	1
a series of escapades demonstrating the adage that what is good for the goose is also good for the gander , some of which occasionally amuses but none of which amounts to much of a story .	0
by surrounding us with hyper-artificiality , haynes makes us see familiar issues , like racism and homophobia , in a fresh way .	1
an undistinguished attempt to make a classic theater piece cinematic .	0
pascale bailly 's rom-com provides amélie 's audrey tautou with another fabuleux destin -- i.e. , a banal spiritual quest .	0
`` sweet home alabama '' is what it is -- a nice , harmless date film ...	1
at times , it actually hurts to watch .	0
dramatically lackluster .	0
other than the slightly flawed -lrb- and fairly unbelievable -rrb- finale , everything else is top shelf .	1
a superfluous sequel ... plagued by that old familiar feeling of ` let 's get this thing over with ' : everyone has shown up at the appointed time and place , but visible enthusiasm is mighty hard to find .	0
brings an irresistible blend of warmth and humor and a consistent embracing humanity in the face of life 's harshness .	1
brosnan 's finest non-bondish performance yet fails to overcome the film 's manipulative sentimentality and annoying stereotypes .	0
every once in a while , a movie will come along that turns me into that annoying specimen of humanity that i usually dread encountering the most - the fanboy	1
if the full monty was a freshman fluke , lucky break is -lrb- cattaneo -rrb- sophomore slump .	0
... a true delight .	1
sc2 is an autopilot hollywood concoction lacking in imagination and authentic christmas spirit , yet it 's geared toward an audience full of masters of both .	0
it 's a compelling and horrifying story , and the laramie project is worthwhile for reminding us that this sort of thing does , in fact , still happen in america .	1
it has the air of a surprisingly juvenile lark , a pop-influenced prank whose charms are immediately apparent and wear thin with repetition .	0
the type of dumbed-down exercise in stereotypes that gives the -lrb- teen comedy -rrb- genre a bad name .	0
the music makes a nice album , the food is enticing and italy beckons us all .	1
the plot is plastered with one hollywood cliche after another , most of which involve precocious kids getting the better of obnoxious adults .	0
a culture clash comedy only half as clever as it thinks it is .	0
a bracing , unblinking work that serves as a painful elegy and sobering cautionary tale .	1
if the real-life story is genuinely inspirational , the movie stirs us as well .	1
it 's definitely not made for kids or their parents , for that matter , and i think even fans of sandler 's comic taste may find it uninteresting .	0
you may think you have figured out the con and the players in this debut film by argentine director fabian bielinsky , but while you were thinking someone made off with your wallet .	0
it appears to have been modeled on the worst revenge-of-the-nerds clichés the filmmakers could dredge up .	0
there 's no excuse for following up a delightful , well-crafted family film with a computer-generated cold fish .	0
a thoroughly engaging , surprisingly touching british comedy .	1
a tremendous piece of work .	1
it is parochial , accessible to a chosen few , standoffish to everyone else , and smugly suggests a superior moral tone is more important than filmmaking skill	0
ramsay is clearly extraordinarily talented , and based on three short films and two features , here 's betting her third feature will be something to behold .	1
williams creates a stunning , taxi driver-esque portrayal of a man teetering on the edge of sanity .	1
lurid and less than lucid work .	0
belongs in the too-hot-for-tv direct-to-video\/dvd category , and this is why i have given it a one-star rating .	0
kitschy , flashy , overlong soap opera .	0
instead , she sees it as a chance to revitalize what is and always has been remarkable about clung-to traditions .	1
some episodes work , some do n't .	0
indeed , the more outrageous bits achieve a shock-you-into-laughter intensity of almost dadaist proportions .	1
-lrb- there 's -rrb- quite a bit of heart , as you would expect from the directors of the little mermaid and aladdin .	1
he has improved upon the first and taken it a step further , richer and deeper .	1
an excruciating demonstration of the unsalvageability of a movie saddled with an amateurish screenplay .	0
a pretty funny movie , with most of the humor coming , as before , from the incongruous but chemically perfect teaming of crystal and de niro .	1
birot creates a drama with such a well-defined sense of place and age -- as in , 15 years old -- that the torments and angst become almost as operatic to us as they are to her characters .	1
it 's super - violent , super-serious and super-stupid .	0
the off-center humor is a constant , and the ensemble gives it a buoyant delivery .	1
nohe 's documentary about the event is sympathetic without being gullible : he is n't blind to the silliness , but also captures moments of spontaneous creativity and authentic co-operative interaction .	1
it 's all arty and jazzy and people sit and stare and turn away from one another instead of talking and it 's all about the silences and if you 're into that , have at it .	0
an honest , sensitive story from a vietnamese point of view .	1
it 's both degrading and strangely liberating to see people working so hard at leading lives of sexy intrigue , only to be revealed by the dispassionate gantz brothers as ordinary , pasty lumpen .	1
director nancy savoca 's no-frills record of a show forged in still-raw emotions captures the unsettled tenor of that post 9-11 period far better than a more measured or polished production ever could .	1
we never truly come to care about the main characters and whether or not they 'll wind up together , and michele 's spiritual quest is neither amusing nor dramatic enough to sustain interest .	0
it 's exactly the kind of movie toback 's detractors always accuse him of making .	0
to me , it sounds like a cruel deception carried out by men of marginal intelligence , with reactionary ideas about women and a total lack of empathy .	0
a few zingers aside , the writing is indifferent , and jordan brady 's direction is prosaic .	0
an amusing and unexpectedly insightful examination of sexual jealousy , resentment and the fine line between passion and pretence .	1
lacks the inspiration of the original and has a bloated plot that stretches the running time about 10 minutes past a child 's interest and an adult 's patience .	0
the scorpion king is more fun than conan the barbarian .	1
starts out with tremendous promise , introducing an intriguing and alluring premise , only to fall prey to a boatload of screenwriting cliches that sink it faster than a leaky freighter .	0
upper teens may get cynical .	0
a jaw-droppingly beautiful work that upends nearly every cliché of japanese animation while delivering a more than satisfactory amount of carnage .	1
the spaniel-eyed jean reno infuses hubert with a mixture of deadpan cool , wry humor and just the measure of tenderness required to give this comic slugfest some heart .	1
busy urban comedy is clearly not zhang 's forte , his directorial touch is neither light nor magical enough to bring off this kind of whimsy .	0
sheridan 's take on the author 's schoolboy memoir ... is a rather toothless take on a hard young life .	0
one ca n't shake the feeling that crossroads is nothing more than an hour-and-a-half-long commercial for britney 's latest album .	0
despite an impressive roster of stars and direction from kathryn bigelow , the weight of water is oppressively heavy .	0
releasing a film with the word ` dog ' in its title in january lends itself to easy jokes and insults , and snow dogs deserves every single one of them .	0
it 's always disappointing when a documentary fails to live up to -- or offer any new insight into -- its chosen topic .	0
... its solemn pretension prevents us from sharing the awe in which it holds itself .	0
the story ultimately takes hold and grips hard .	1
kinnear ... gives his best screen performance with an oddly winning portrayal of one of life 's ultimate losers .	1
terrific performances , great to look at , and funny .	1
chen films the resolutely downbeat smokers only with every indulgent , indie trick in the book .	0
no amount of nostalgia for carvey 's glory days can disguise the fact that the new film is a lame kiddie flick and that carvey 's considerable talents are wasted in it .	0
beautifully shot , delicately scored and powered by a set of heartfelt performances , it 's a lyrical endeavour .	1
further sad evidence that tom tykwer , director of the resonant and sense-spinning run lola run , has turned out to be a one-trick pony -- a maker of softheaded metaphysical claptrap .	0
what little atmosphere is generated by the shadowy lighting , macabre sets , and endless rain is offset by the sheer ugliness of everything else .	0
it 's a testament to the film 's considerable charm that it succeeds in entertaining , despite playing out like a feature-length sitcom replete with stereotypical familial quandaries .	1
such a wildly uneven hit-and-miss enterprise , you ca n't help suspecting that it was improvised on a day-to-day basis during production .	0
scherfig , who has had a successful career in tv , tackles more than she can handle .	0
final verdict : you 've seen it all before .	0
raimi crafted a complicated hero who is a welcome relief from the usual two-dimensional offerings .	1
colorful , energetic and sweetly whimsical ... the rare sequel that 's better than its predecessor .	1
too intensely focused on the travails of being hal hartley to function as pastiche , no such thing is hartley 's least accessible screed yet .	0
visually striking and viscerally repellent .	1
a dim-witted and lazy spin-off of the animal planet documentary series , crocodile hunter is entertainment opportunism at its most glaring .	0
although made on a shoestring and unevenly acted , conjures a lynch-like vision of the rotting underbelly of middle america .	0
the film is an earnest try at beachcombing verismo , but it would be even more indistinct than it is were it not for the striking , quietly vulnerable personality of ms. ambrose .	0
a well-rounded tribute to a man whose achievements -- and complexities -- reached far beyond the end zone .	1
ponderous , plodding soap opera disguised as a feature film .	0
these three films form a remarkably cohesive whole , both visually and thematically , through their consistently sensitive and often exciting treatment of an ignored people .	1
compared to his series of spectacular belly flops both on and off the screen , runteldat is something of a triumph .	1
`` extreme ops '' exceeds expectations .	1
pacino and williams seem to keep upping the ante on each other , just as their characters do in the film .	1
while easier to sit through than most of jaglom 's self-conscious and gratingly irritating films , it 's still tainted by cliches , painful improbability and murky points .	0
five screenwriters are credited with the cliché-laden screenplay ; it seems as if each watered down the version of the one before .	0
my wife is an actress has its moments in looking at the comic effects of jealousy .	1
the sweetest thing is expressly for idiots who do n't care what kind of sewage they shovel into their mental gullets to simulate sustenance .	0
-lrb- a -rrb- rather thinly-conceived movie .	0
the film proves unrelentingly grim -- and equally engrossing .	1
an old-fashioned but emotionally stirring adventure tale of the kind they rarely make anymore .	1
turns a potentially interesting idea into an excruciating film school experience that plays better only for the film 's publicists or for people who take as many drugs as the film 's characters	0
stress ` dumb . '	0
a much more successful translation than its most famous previous film adaptation , writer-director anthony friedman 's similarly updated 1970 british production .	1
trying to figure out the rules of the country bear universe -- when are bears bears and when are they like humans , only hairier -- would tax einstein 's brain .	0
it 's tough to watch , but it 's a fantastic movie .	1
but once the falcon arrives in the skies above manhattan , the adventure is on red alert .	1
at the end , when the now computerized yoda finally reveals his martial artistry , the film ascends to a kinetic life so teeming that even cranky adults may rediscover the quivering kid inside .	1
it 's makes a better travelogue than movie .	0
that haynes can both maintain and dismantle the facades that his genre and his character construct is a wonderous accomplishment of veracity and narrative grace .	1
a beyond-lame satire , teddy bears ' picnic ranks among the most pitiful directing debuts by an esteemed writer-actor .	0
more trifle than triumph .	0
watching war photographer , you come to believe that nachtwey hates the wars he shows and empathizes with the victims he reveals .	1
- spy action flick with antonio banderas and lucy liu never comes together .	0
hoffman waits too long to turn his movie in an unexpected direction , and even then his tone retains a genteel , prep-school quality that feels dusty and leatherbound .	0
the truth about charlie is that it 's a brazenly misguided project .	0
a disoriented but occasionally disarming saga packed with moments out of an alice in wonderland adventure , a stalker thriller , and a condensed season of tv 's big brother .	1
a live-wire film that never loses its ability to shock and amaze .	1
under-rehearsed and lifeless	0
-lrb- dong -rrb- makes a valiant effort to understand everyone 's point of view , and he does such a good job of it that family fundamentals gets you riled up .	1
why spend $ 9 on the same stuff you can get for a buck or so in that greasy little vidgame pit in the theater lobby ?	0
a return to pure disney magic and is enjoyable family fare .	1
what with all the blanket statements and dime-store ruminations on vanity , the worries of the rich and sudden wisdom , the film becomes a sermon for most of its running time .	0
in its treatment of the dehumanizing and ego-destroying process of unemployment , time out offers an exploration that is more accurate than anything i have seen in an american film .	1
the plot 's contrivances are uncomfortably strained .	0
best enjoyed as a work of fiction inspired by real-life events .	1
predictably soulless techno-tripe .	0
that 's muy loco , but no more ridiculous than most of the rest of `` dragonfly . ''	0
the idea is more interesting than the screenplay , which lags badly in the middle and lurches between not-very-funny comedy , unconvincing dramatics and some last-minute action strongly reminiscent of run lola run .	0
yes .	1
` possession , ' based on the book by a.s. byatt , demands that labute deal with the subject of love head-on ; trading in his cynicism for reverence and a little wit	1
an authentically vague , but ultimately purposeless , study in total pandemonium .	0
it 's lost the politics and the social observation and become just another situation romance about a couple of saps stuck in an inarticulate screenplay .	0
empire ca n't make up its mind whether it wants to be a gangster flick or an art film .	0
my big fat greek wedding is that rare animal known as ' a perfect family film , ' because it 's about family .	1
kinnear and dafoe give what may be the performances of their careers .	1
it 's the cute frissons of discovery and humor between chaplin and kidman that keep this nicely wound clock not just ticking , but humming .	1
it 'll keep you wide awake and ... very tense .	1
a strong script , powerful direction and splendid production design allows us to be transported into the life of wladyslaw szpilman , who is not only a pianist , but a good human being .	1
this is a finely written , superbly acted offbeat thriller .	1
officially , it is twice as bestial but half as funny .	0
not even solondz 's thirst for controversy , sketchy characters and immature provocations can fully succeed at cheapening it .	0
the movie wavers between hallmark card sentimentality and goofy , life-affirming moments straight out of a cellular phone commercial .	0
a funny and well-contructed black comedy where the old adage `` be careful what you wish for '' is given a full workout .	1
what makes barbershop so likable , with all its flaws , is that it has none of the pushiness and decibel volume of most contemporary comedies .	1
this story still seems timely and important .	1
the film feels uncomfortably real , its language and locations bearing the unmistakable stamp of authority .	1
a seriously bad film with seriously warped logic by writer-director kurt wimmer at the screenplay level .	0
starts out mediocre , spirals downward , and thuds to the bottom of the pool with an utterly incompetent conclusion .	0
he drags it back , single-handed .	1
see clockstoppers if you have nothing better to do with 94 minutes .	0
generic thriller junk .	0
much of it comes from the brave , uninhibited performances by its lead actors .	1
it 's one thing to read about or rail against the ongoing - and unprecedented - construction project going on over our heads .	0
an intelligent romantic thriller of a very old-school kind of quality .	1
for proof of that on the cinematic front , look no further than this 20th anniversary edition of the film that spielberg calls , retrospectively , his most personal work yet .	1
a poky and pseudo-serious exercise in sham actor workshops and an affected malaise .	0
kim ki-deok seems to have in mind an -lrb- emotionally at least -rrb- adolescent audience demanding regular shocks and bouts of barely defensible sexual violence to keep it interested .	0
there 's some good material in their story about a retail clerk wanting more out of life , but the movie too often spins its wheels with familiar situations and repetitive scenes .	0
according to wendigo , ` nature ' loves the members of the upper class almost as much as they love themselves .	1
... in no way original , or even all that memorable , but as downtown saturday matinee brain candy , it does n't disappoint .	1
i 've seen some bad singer-turned actors , but lil bow wow takes the cake .	0
a big meal of cliches that the talented cast generally chokes on .	0
stale and clichéd to a fault .	0
more likely to have you scratching your head than hiding under your seat .	0
an enjoyable feel-good family comedy regardless of race .	1
